266990 -nan -nan -nan -nan
266991 -nan -nan -nan -nan
266992 39191.467921 39191.467921 39228.987921 39228.987921
267007 -nan -nan -nan -nan
267008 -nan -nan -nan -nan
267009 -nan -nan -nan -nan
267010 -nan -nan -nan -nan
267011 -nan -nan -nan -nan
267012 -nan -nan -nan -nan
267013 -nan -nan -nan -nan
267014 -nan -nan -nan -nan
267015 -nan -nan -nan -nan
267016 -nan -nan -nan -nan
267017 -nan -nan -nan -nan
267018 -nan -nan -nan -nan
267019 -nan -nan -nan -nan
267020 39191.467921 39191.467921 39228.987921 39228.987921
267091 -nan -nan -nan -nan
267092 -nan -nan -nan -nan
267093 -nan -nan -nan -nan
267094 -nan -nan -nan -nan
267095 -nan -nan -nan -nan
267096 -nan -nan -nan -nan
267097 -nan -nan -nan -nan
267098 -nan -nan -nan -nan
267099 -nan -nan -nan -nan
267100 -nan -nan -nan -nan
267101 -nan -nan -nan -nan
267102 -nan -nan -nan -nan
267103 -nan -nan -nan -nan
267104 39191.467921 39191.467921 39228.987921 39228.987921
267147 -nan -nan -nan -nan
267148 -nan -nan -nan -nan
267149 -nan -nan -nan -nan
267150 -nan -nan -nan -nan
267151 -nan -nan -nan -nan
267152 -nan -nan -nan -nan
267153 -nan -nan -nan -nan
267154 -nan -nan -nan -nan
267155 -nan -nan -nan -nan
267156 -nan -nan -nan -nan
267157 -nan -nan -nan -nan
267158 -nan -nan -nan -nan
267159 -nan -nan -nan -nan
267160 39191.467921 39191.467921 39228.987921 39228.987921
267175 -nan -nan -nan -nan
267176 -nan -nan -nan -nan
267177 -nan -nan -nan -nan
267178 -nan -nan -nan -nan
267179 -nan -nan -nan -nan
267180 -nan -nan -nan -nan
267181 -nan -nan -nan -nan
267182 -nan -nan -nan -nan
267183 -nan -nan -nan -nan
267184 -nan -nan -nan -nan
267185 -nan -nan -nan -nan
267186 -nan -nan -nan -nan
267187 -nan -nan -nan -nan
267188 39191.467921 39191.467921 39228.987921 39228.987921
267189 -nan -nan -nan -nan
267190 -nan -nan -nan -nan
267191 -nan -nan -nan -nan
267192 -nan -nan -nan -nan
267193 -nan -nan -nan -nan
267194 -nan -nan -nan -nan
267195 -nan -nan -nan -nan
267196 -nan -nan -nan -nan
267197 -nan -nan -nan -nan
267198 -nan -nan -nan -nan
267199 -nan -nan -nan -nan
267200 -nan -nan -nan -nan
267201 -nan -nan -nan -nan
267202 39191.467921 39191.467921 39228.987921 39228.987921
267203 -nan -nan -nan -nan
267204 -nan -nan -nan -nan
267205 -nan -nan -nan -nan
267206 -nan -nan -nan -nan
267207 -nan -nan -nan -nan
267208 -nan -nan -nan -nan
267209 -nan -nan -nan -nan
267210 -nan -nan -nan -nan
267211 -nan -nan -nan -nan
267212 -nan -nan -nan -nan
267213 -nan -nan -nan -nan
267214 -nan -nan -nan -nan
267215 -nan -nan -nan -nan
267216 39191.467921 39191.467921 39228.987921 39228.987921
267217 -nan -nan -nan -nan
267218 -nan -nan -nan -nan
267219 -nan -nan -nan -nan
267220 -nan -nan -nan -nan
267221 -nan -nan -nan -nan
267222 -nan -nan -nan -nan
267223 -nan -nan -nan -nan
267224 -nan -nan -nan -nan
267225 -nan -nan -nan -nan
267226 -nan -nan -nan -nan
267227 -nan -nan -nan -nan
267228 -nan -nan -nan -nan
267229 -nan -nan -nan -nan
267230 39191.467921 39191.467921 39228.987921 39228.987921
267231 -nan -nan -nan -nan
267232 -nan -nan -nan -nan
267233 -nan -nan -nan -nan
267234 -nan -nan -nan -nan
267235 -nan -nan -nan -nan
267236 -nan -nan -nan -nan
267237 -nan -nan -nan -nan
267238 -nan -nan -nan -nan
267239 -nan -nan -nan -nan
267240 -nan -nan -nan -nan
267241 -nan -nan -nan -nan
267242 -nan -nan -nan -nan
267243 -nan -nan -nan -nan
267244 39191.467921 39191.467921 39228.987921 39228.987921
267245 -nan -nan -nan -nan
267246 -nan -nan -nan -nan
267247 -nan -nan -nan -nan
267248 -nan -nan -nan -nan
267249 -nan -nan -nan -nan
267250 -nan -nan -nan -nan
267251 -nan -nan -nan -nan
267252 -nan -nan -nan -nan
267253 -nan -nan -nan -nan
267254 -nan -nan -nan -nan
267255 -nan -nan -nan -nan
267256 -nan -nan -nan -nan
267257 -nan -nan -nan -nan
267258 39191.467921 39191.467921 39228.987921 39228.987921
267273 -nan -nan -nan -nan
267274 -nan -nan -nan -nan
267275 -nan -nan -nan -nan
267276 -nan -nan -nan -nan
267277 -nan -nan -nan -nan
267278 -nan -nan -nan -nan
267279 -nan -nan -nan -nan
267280 -nan -nan -nan -nan
267281 -nan -nan -nan -nan
267282 -nan -nan -nan -nan
267283 -nan -nan -nan -nan
267284 -nan -nan -nan -nan
267285 -nan -nan -nan -nan
267286 39191.467921 39191.467921 39228.987921 39228.987921
267381 39191.463507 39191.463507 39228.983507 39228.983507
267383 39191.339149 39191.339149 39228.859149 39228.859149
269301 -nan -nan -nan -nan
269302 -nan -nan -nan -nan
269303 -nan -nan -nan -nan
269304 -nan -nan -nan -nan
269305 -nan -nan -nan -nan
269306 -nan -nan -nan -nan
269307 -nan -nan -nan -nan
269308 -nan -nan -nan -nan
269309 -nan -nan -nan -nan
269310 -nan -nan -nan -nan
269311 -nan -nan -nan -nan
269312 -nan -nan -nan -nan
269313 -nan -nan -nan -nan
269314 39191.467921 39191.467921 39228.987921 39228.987921
269315 -nan -nan -nan -nan
269316 -nan -nan -nan -nan
269317 -nan -nan -nan -nan
269318 -nan -nan -nan -nan
269319 -nan -nan -nan -nan
269320 -nan -nan -nan -nan
269321 -nan -nan -nan -nan
269322 -nan -nan -nan -nan
269323 -nan -nan -nan -nan
269324 -nan -nan -nan -nan
269325 -nan -nan -nan -nan
269326 -nan -nan -nan -nan
269327 -nan -nan -nan -nan
269328 39191.467921 39191.467921 39228.987921 39228.987921
269329 -nan -nan -nan -nan
269330 -nan -nan -nan -nan
269331 -nan -nan -nan -nan
269332 -nan -nan -nan -nan
269333 -nan -nan -nan -nan
269334 -nan -nan -nan -nan
269335 -nan -nan -nan -nan
269336 -nan -nan -nan -nan
269337 -nan -nan -nan -nan
269338 -nan -nan -nan -nan
269339 -nan -nan -nan -nan
269340 -nan -nan -nan -nan
269341 -nan -nan -nan -nan
269342 39191.467921 39191.467921 39228.987921 39228.987921
269343 -nan -nan -nan -nan
269344 -nan -nan -nan -nan
269345 -nan -nan -nan -nan
269346 -nan -nan -nan -nan
269347 -nan -nan -nan -nan
269348 -nan -nan -nan -nan
269349 -nan -nan -nan -nan
269350 -nan -nan -nan -nan
269351 -nan -nan -nan -nan
269352 -nan -nan -nan -nan
269353 -nan -nan -nan -nan
269354 -nan -nan -nan -nan
269355 -nan -nan -nan -nan
269356 39191.467921 39191.467921 39228.987921 39228.987921
269357 -nan -nan -nan -nan
269358 -nan -nan -nan -nan
269359 -nan -nan -nan -nan
269360 -nan -nan -nan -nan
269361 -nan -nan -nan -nan
269362 -nan -nan -nan -nan
269363 -nan -nan -nan -nan
269364 -nan -nan -nan -nan
269365 -nan -nan -nan -nan
269366 -nan -nan -nan -nan
269367 -nan -nan -nan -nan
269368 -nan -nan -nan -nan
269369 -nan -nan -nan -nan
269370 39191.467921 39191.467921 39228.987921 39228.987921
269385 -nan -nan -nan -nan
269386 -nan -nan -nan -nan
269387 -nan -nan -nan -nan
269388 -nan -nan -nan -nan
269389 -nan -nan -nan -nan
269390 -nan -nan -nan -nan
269391 -nan -nan -nan -nan
269392 -nan -nan -nan -nan
269393 -nan -nan -nan -nan
269394 -nan -nan -nan -nan
269395 -nan -nan -nan -nan
269396 -nan -nan -nan -nan
269397 -nan -nan -nan -nan
269398 39191.467921 39191.467921 39228.987921 39228.987921
269427 -nan -nan -nan -nan
269428 -nan -nan -nan -nan
269429 -nan -nan -nan -nan
269430 -nan -nan -nan -nan
269431 -nan -nan -nan -nan
269432 -nan -nan -nan -nan
269433 -nan -nan -nan -nan
269434 -nan -nan -nan -nan
269435 -nan -nan -nan -nan
269436 -nan -nan -nan -nan
269437 -nan -nan -nan -nan
269438 -nan -nan -nan -nan
269439 -nan -nan -nan -nan
269440 39191.467921 39191.467921 39228.987921 39228.987921
269441 -nan -nan -nan -nan
269442 -nan -nan -nan -nan
269443 -nan -nan -nan -nan
269444 -nan -nan -nan -nan
269445 -nan -nan -nan -nan
269446 -nan -nan -nan -nan
269447 -nan -nan -nan -nan
269448 -nan -nan -nan -nan
269449 -nan -nan -nan -nan
269450 -nan -nan -nan -nan
269451 -nan -nan -nan -nan
269452 -nan -nan -nan -nan
269453 -nan -nan -nan -nan
269454 39191.467921 39191.467921 39228.987921 39228.987921
269469 -nan -nan -nan -nan
269470 -nan -nan -nan -nan
269471 -nan -nan -nan -nan
269472 -nan -nan -nan -nan
269473 -nan -nan -nan -nan
269474 -nan -nan -nan -nan
269475 -nan -nan -nan -nan
269476 -nan -nan -nan -nan
269477 -nan -nan -nan -nan
269478 -nan -nan -nan -nan
269479 -nan -nan -nan -nan
269480 -nan -nan -nan -nan
269481 -nan -nan -nan -nan
269482 39191.467921 39191.467921 39228.987921 39228.987921
269497 -nan -nan -nan -nan
269498 -nan -nan -nan -nan
269499 -nan -nan -nan -nan
269500 -nan -nan -nan -nan
269501 -nan -nan -nan -nan
269502 -nan -nan -nan -nan
269503 -nan -nan -nan -nan
269504 -nan -nan -nan -nan
269505 -nan -nan -nan -nan
269506 -nan -nan -nan -nan
269507 -nan -nan -nan -nan
269508 -nan -nan -nan -nan
269509 -nan -nan -nan -nan
269510 39191.467921 39191.467921 39228.987921 39228.987921
269511 -nan -nan -nan -nan
269512 -nan -nan -nan -nan
269513 -nan -nan -nan -nan
269514 -nan -nan -nan -nan
269515 -nan -nan -nan -nan
269516 -nan -nan -nan -nan
269517 -nan -nan -nan -nan
269518 -nan -nan -nan -nan
269519 -nan -nan -nan -nan
269520 -nan -nan -nan -nan
269521 -nan -nan -nan -nan
269522 -nan -nan -nan -nan
269523 -nan -nan -nan -nan
269524 39191.467921 39191.467921 39228.987921 39228.987921
269525 -nan -nan -nan -nan
269526 -nan -nan -nan -nan
269527 -nan -nan -nan -nan
269528 -nan -nan -nan -nan
269529 -nan -nan -nan -nan
269530 -nan -nan -nan -nan
269531 -nan -nan -nan -nan
269532 -nan -nan -nan -nan
269533 -nan -nan -nan -nan
269534 -nan -nan -nan -nan
269535 -nan -nan -nan -nan
269536 -nan -nan -nan -nan
269537 -nan -nan -nan -nan
269538 39191.467921 39191.467921 39228.987921 39228.987921
269539 -nan -nan -nan -nan
269540 -nan -nan -nan -nan
269541 -nan -nan -nan -nan
269542 -nan -nan -nan -nan
269543 -nan -nan -nan -nan
269544 -nan -nan -nan -nan
269545 -nan -nan -nan -nan
269546 -nan -nan -nan -nan
269547 -nan -nan -nan -nan
269548 -nan -nan -nan -nan
269549 -nan -nan -nan -nan
269550 -nan -nan -nan -nan
269551 -nan -nan -nan -nan
269552 39191.467921 39191.467921 39228.987921 39228.987921
269553 -nan -nan -nan -nan
269554 -nan -nan -nan -nan
269555 -nan -nan -nan -nan
269556 -nan -nan -nan -nan
269557 -nan -nan -nan -nan
269558 -nan -nan -nan -nan
269559 -nan -nan -nan -nan
269560 -nan -nan -nan -nan
269561 -nan -nan -nan -nan
269562 -nan -nan -nan -nan
269563 -nan -nan -nan -nan
269564 -nan -nan -nan -nan
269565 -nan -nan -nan -nan
269566 39191.467921 39191.467921 39228.987921 39228.987921
269595 -nan -nan -nan -nan
269596 -nan -nan -nan -nan
269597 -nan -nan -nan -nan
269598 -nan -nan -nan -nan
269599 -nan -nan -nan -nan
269600 -nan -nan -nan -nan
269601 -nan -nan -nan -nan
269602 -nan -nan -nan -nan
269603 -nan -nan -nan -nan
269604 -nan -nan -nan -nan
269605 -nan -nan -nan -nan
269606 -nan -nan -nan -nan
269607 -nan -nan -nan -nan
269608 39191.467921 39191.467921 39228.987921 39228.987921
269609 -nan -nan -nan -nan
269610 -nan -nan -nan -nan
269611 -nan -nan -nan -nan
269612 -nan -nan -nan -nan
269613 -nan -nan -nan -nan
269614 -nan -nan -nan -nan
269615 -nan -nan -nan -nan
269616 -nan -nan -nan -nan
269617 -nan -nan -nan -nan
269618 -nan -nan -nan -nan
269619 -nan -nan -nan -nan
269620 -nan -nan -nan -nan
269621 -nan -nan -nan -nan
269622 39191.467921 39191.467921 39228.987921 39228.987921
269623 -nan -nan -nan -nan
269624 -nan -nan -nan -nan
269625 -nan -nan -nan -nan
269626 -nan -nan -nan -nan
269627 -nan -nan -nan -nan
269628 -nan -nan -nan -nan
269629 -nan -nan -nan -nan
269630 -nan -nan -nan -nan
269631 -nan -nan -nan -nan
269632 -nan -nan -nan -nan
269633 -nan -nan -nan -nan
269634 -nan -nan -nan -nan
269635 -nan -nan -nan -nan
269636 39191.467921 39191.467921 39228.987921 39228.987921
269637 -nan -nan -nan -nan
269638 -nan -nan -nan -nan
269639 -nan -nan -nan -nan
269640 -nan -nan -nan -nan
269641 -nan -nan -nan -nan
269642 -nan -nan -nan -nan
269643 -nan -nan -nan -nan
269644 -nan -nan -nan -nan
269645 -nan -nan -nan -nan
269646 -nan -nan -nan -nan
269647 -nan -nan -nan -nan
269648 -nan -nan -nan -nan
269649 -nan -nan -nan -nan
269650 39191.467921 39191.467921 39228.987921 39228.987921
269651 -nan -nan -nan -nan
269652 -nan -nan -nan -nan
269653 -nan -nan -nan -nan
269654 -nan -nan -nan -nan
269655 -nan -nan -nan -nan
269656 -nan -nan -nan -nan
269657 -nan -nan -nan -nan
269658 -nan -nan -nan -nan
269659 -nan -nan -nan -nan
269660 -nan -nan -nan -nan
269661 -nan -nan -nan -nan
269662 -nan -nan -nan -nan
269663 -nan -nan -nan -nan
269664 39191.467921 39191.467921 39228.987921 39228.987921
269679 -nan -nan -nan -nan
269680 -nan -nan -nan -nan
269681 -nan -nan -nan -nan
269682 -nan -nan -nan -nan
269683 -nan -nan -nan -nan
269684 -nan -nan -nan -nan
269685 -nan -nan -nan -nan
269686 -nan -nan -nan -nan
269687 -nan -nan -nan -nan
269688 -nan -nan -nan -nan
269689 -nan -nan -nan -nan
269690 -nan -nan -nan -nan
269691 -nan -nan -nan -nan
269692 39191.467921 39191.467921 39228.987921 39228.987921
269693 -nan -nan -nan -nan
269694 -nan -nan -nan -nan
269695 -nan -nan -nan -nan
269696 -nan -nan -nan -nan
269697 -nan -nan -nan -nan
269698 -nan -nan -nan -nan
269699 -nan -nan -nan -nan
269700 -nan -nan -nan -nan
269701 -nan -nan -nan -nan
269702 -nan -nan -nan -nan
269703 -nan -nan -nan -nan
269704 -nan -nan -nan -nan
269705 -nan -nan -nan -nan
269706 39191.467921 39191.467921 39228.987921 39228.987921
269707 -nan -nan -nan -nan
269708 -nan -nan -nan -nan
269709 -nan -nan -nan -nan
269710 -nan -nan -nan -nan
269711 -nan -nan -nan -nan
269712 -nan -nan -nan -nan
269713 -nan -nan -nan -nan
269714 -nan -nan -nan -nan
269715 -nan -nan -nan -nan
269716 -nan -nan -nan -nan
269717 -nan -nan -nan -nan
269718 -nan -nan -nan -nan
269719 -nan -nan -nan -nan
269720 39191.467921 39191.467921 39228.987921 39228.987921
269735 -nan -nan -nan -nan
269736 -nan -nan -nan -nan
269737 -nan -nan -nan -nan
269738 -nan -nan -nan -nan
269739 -nan -nan -nan -nan
269740 -nan -nan -nan -nan
269741 -nan -nan -nan -nan
269742 -nan -nan -nan -nan
269743 -nan -nan -nan -nan
269744 -nan -nan -nan -nan
269745 -nan -nan -nan -nan
269746 -nan -nan -nan -nan
269747 -nan -nan -nan -nan
269748 39191.467921 39191.467921 39228.987921 39228.987921
269777 -nan -nan -nan -nan
269778 -nan -nan -nan -nan
269779 -nan -nan -nan -nan
269780 -nan -nan -nan -nan
269781 -nan -nan -nan -nan
269782 -nan -nan -nan -nan
269783 -nan -nan -nan -nan
269784 -nan -nan -nan -nan
269785 -nan -nan -nan -nan
269786 -nan -nan -nan -nan
269787 -nan -nan -nan -nan
269788 -nan -nan -nan -nan
269789 -nan -nan -nan -nan
269790 39191.467921 39191.467921 39228.987921 39228.987921
269791 -nan -nan -nan -nan
269792 -nan -nan -nan -nan
269793 -nan -nan -nan -nan
269794 -nan -nan -nan -nan
269795 -nan -nan -nan -nan
269796 -nan -nan -nan -nan
269797 -nan -nan -nan -nan
269798 -nan -nan -nan -nan
269799 -nan -nan -nan -nan
269800 -nan -nan -nan -nan
269801 -nan -nan -nan -nan
269802 -nan -nan -nan -nan
269803 -nan -nan -nan -nan
269804 39191.467921 39191.467921 39228.987921 39228.987921
269833 -nan -nan -nan -nan
269834 -nan -nan -nan -nan
269835 -nan -nan -nan -nan
269836 -nan -nan -nan -nan
269837 -nan -nan -nan -nan
269838 -nan -nan -nan -nan
269839 -nan -nan -nan -nan
269840 -nan -nan -nan -nan
269841 -nan -nan -nan -nan
269842 -nan -nan -nan -nan
269843 -nan -nan -nan -nan
269844 -nan -nan -nan -nan
269845 -nan -nan -nan -nan
269846 39191.467921 39191.467921 39228.987921 39228.987921
269847 -nan -nan -nan -nan
269848 -nan -nan -nan -nan
269849 -nan -nan -nan -nan
269850 -nan -nan -nan -nan
269851 -nan -nan -nan -nan
269852 -nan -nan -nan -nan
269853 -nan -nan -nan -nan
269854 -nan -nan -nan -nan
269855 -nan -nan -nan -nan
269856 -nan -nan -nan -nan
269857 -nan -nan -nan -nan
269858 -nan -nan -nan -nan
269859 -nan -nan -nan -nan
269860 39191.467921 39191.467921 39228.987921 39228.987921
269861 -nan -nan -nan -nan
269862 -nan -nan -nan -nan
269863 -nan -nan -nan -nan
269864 -nan -nan -nan -nan
269865 -nan -nan -nan -nan
269866 -nan -nan -nan -nan
269867 -nan -nan -nan -nan
269868 -nan -nan -nan -nan
269869 -nan -nan -nan -nan
269870 -nan -nan -nan -nan
269871 -nan -nan -nan -nan
269872 -nan -nan -nan -nan
269873 -nan -nan -nan -nan
269874 39191.467921 39191.467921 39228.987921 39228.987921
269875 -nan -nan -nan -nan
269876 -nan -nan -nan -nan
269877 -nan -nan -nan -nan
269878 -nan -nan -nan -nan
269879 -nan -nan -nan -nan
269880 -nan -nan -nan -nan
269881 -nan -nan -nan -nan
269882 -nan -nan -nan -nan
269883 -nan -nan -nan -nan
269884 -nan -nan -nan -nan
269885 -nan -nan -nan -nan
269886 -nan -nan -nan -nan
269887 -nan -nan -nan -nan
269888 39191.467921 39191.467921 39228.987921 39228.987921
269889 -nan -nan -nan -nan
269890 -nan -nan -nan -nan
269891 -nan -nan -nan -nan
269892 -nan -nan -nan -nan
269893 -nan -nan -nan -nan
269894 -nan -nan -nan -nan
269895 -nan -nan -nan -nan
269896 -nan -nan -nan -nan
269897 -nan -nan -nan -nan
269898 -nan -nan -nan -nan
269899 -nan -nan -nan -nan
269900 -nan -nan -nan -nan
269901 -nan -nan -nan -nan
269902 39191.467921 39191.467921 39228.987921 39228.987921
269903 -nan -nan -nan -nan
269904 -nan -nan -nan -nan
269905 -nan -nan -nan -nan
269906 -nan -nan -nan -nan
269907 -nan -nan -nan -nan
269908 -nan -nan -nan -nan
269909 -nan -nan -nan -nan
269910 -nan -nan -nan -nan
269911 -nan -nan -nan -nan
269912 -nan -nan -nan -nan
269913 -nan -nan -nan -nan
269914 -nan -nan -nan -nan
269915 -nan -nan -nan -nan
269916 39191.467921 39191.467921 39228.987921 39228.987921
269917 -nan -nan -nan -nan
269918 -nan -nan -nan -nan
269919 -nan -nan -nan -nan
269920 -nan -nan -nan -nan
269921 -nan -nan -nan -nan
269922 -nan -nan -nan -nan
269923 -nan -nan -nan -nan
269924 -nan -nan -nan -nan
269925 -nan -nan -nan -nan
269926 -nan -nan -nan -nan
269927 -nan -nan -nan -nan
269928 -nan -nan -nan -nan
269929 -nan -nan -nan -nan
269930 39191.467921 39191.467921 39228.987921 39228.987921
269931 -nan -nan -nan -nan
269932 -nan -nan -nan -nan
269933 -nan -nan -nan -nan
269934 -nan -nan -nan -nan
269935 -nan -nan -nan -nan
269936 -nan -nan -nan -nan
269937 -nan -nan -nan -nan
269938 -nan -nan -nan -nan
269939 -nan -nan -nan -nan
269940 -nan -nan -nan -nan
269941 -nan -nan -nan -nan
269942 -nan -nan -nan -nan
269943 -nan -nan -nan -nan
269944 39191.467921 39191.467921 39228.987921 39228.987921
269945 -nan -nan -nan -nan
269946 -nan -nan -nan -nan
269947 -nan -nan -nan -nan
269948 -nan -nan -nan -nan
269949 -nan -nan -nan -nan
269950 -nan -nan -nan -nan
269951 -nan -nan -nan -nan
269952 -nan -nan -nan -nan
269953 -nan -nan -nan -nan
269954 -nan -nan -nan -nan
269955 -nan -nan -nan -nan
269956 -nan -nan -nan -nan
269957 -nan -nan -nan -nan
269958 39191.467921 39191.467921 39228.987921 39228.987921
269973 -nan -nan -nan -nan
269974 -nan -nan -nan -nan
269975 -nan -nan -nan -nan
269976 -nan -nan -nan -nan
269977 -nan -nan -nan -nan
269978 -nan -nan -nan -nan
269979 -nan -nan -nan -nan
269980 -nan -nan -nan -nan
269981 -nan -nan -nan -nan
269982 -nan -nan -nan -nan
269983 -nan -nan -nan -nan
269984 -nan -nan -nan -nan
269985 -nan -nan -nan -nan
269986 39191.467921 39191.467921 39228.987921 39228.987921
270000 inf 39191.467921 inf 39228.987921
